Keycontrol_PE(
  (FeedForward): Sequential(
    (0): Linear(in_features=1, out_features=160, bias=True)
    (1): GELU(approximate='none')
    (2): Linear(in_features=160, out_features=160, bias=True)
    (3): GELU(approximate='none')
  )
  (out): Linear(in_features=160, out_features=160, bias=True)
  (Pe): PositionalEncoding()
)
Params: 0.05184M
[2024/03/06 21:58:42] Rank:None, Epoch[55/1200], Step [132/132], lr:9.95e-05 loss: 0.47588738799095154
[2024/03/06 21:58:44] Rank:None, Epoch[56/1200], Step [1/132], lr:9.95e-05 loss: 0.45521193742752075
[2024/03/06 21:58:45] Rank:None, Epoch[56/1200], Step [51/132], lr:9.95e-05 loss: 0.46654701232910156
[2024/03/06 21:58:45] Rank:None, Epoch[56/1200], Step [101/132], lr:9.95e-05 loss: 0.4474846422672272
[2024/03/06 21:58:46] Rank:None, Epoch[56/1200], Step [132/132], lr:9.95e-05 loss: 0.4730995297431946
[2024/03/06 21:58:48] Rank:None, Epoch[57/1200], Step [1/132], lr:9.95e-05 loss: 0.4696985185146332
[2024/03/06 21:58:48] Rank:None, Epoch[57/1200], Step [51/132], lr:9.95e-05 loss: 0.4615529179573059
[2024/03/06 21:58:49] Rank:None, Epoch[57/1200], Step [101/132], lr:9.94e-05 loss: 0.46493005752563477
[2024/03/06 21:58:49] Rank:None, Epoch[57/1200], Step [132/132], lr:9.94e-05 loss: 0.47299131751060486
[2024/03/06 21:58:51] Rank:None, Epoch[58/1200], Step [1/132], lr:9.94e-05 loss: 0.46725183725357056
[2024/03/06 21:58:52] Rank:None, Epoch[58/1200], Step [51/132], lr:9.94e-05 loss: 0.4542863965034485
[2024/03/06 21:58:53] Rank:None, Epoch[58/1200], Step [101/132], lr:9.94e-05 loss: 0.4679780900478363
[2024/03/06 21:58:53] Rank:None, Epoch[58/1200], Step [132/132], lr:9.94e-05 loss: 0.44284555315971375
[2024/03/06 21:58:55] Rank:None, Epoch[59/1200], Step [1/132], lr:9.94e-05 loss: 0.4619688093662262
[2024/03/06 21:58:56] Rank:None, Epoch[59/1200], Step [51/132], lr:9.94e-05 loss: 0.45756998658180237
[2024/03/06 21:58:56] Rank:None, Epoch[59/1200], Step [101/132], lr:9.94e-05 loss: 0.4754374027252197
[2024/03/06 21:58:57] Rank:None, Epoch[59/1200], Step [132/132], lr:9.94e-05 loss: 0.4783652722835541
[2024/03/06 21:58:59] Rank:None, Epoch[60/1200], Step [1/132], lr:9.94e-05 loss: 0.4667213559150696
[2024/03/06 21:59:00] Rank:None, Epoch[60/1200], Step [51/132], lr:9.94e-05 loss: 0.47532787919044495
[2024/03/06 21:59:00] Rank:None, Epoch[60/1200], Step [101/132], lr:9.94e-05 loss: 0.4373529553413391
[2024/03/06 21:59:00] Rank:None, Epoch[60/1200], Step [132/132], lr:9.94e-05 loss: 0.46279460191726685
[2024/03/06 21:59:03] Rank:None, Epoch[61/1200], Step [1/132], lr:9.94e-05 loss: 0.466785728931427
[2024/03/06 21:59:03] Rank:None, Epoch[61/1200], Step [51/132], lr:9.94e-05 loss: 0.4608829617500305
[2024/03/06 21:59:04] Rank:None, Epoch[61/1200], Step [101/132], lr:9.94e-05 loss: 0.4554126262664795
[2024/03/06 21:59:04] Rank:None, Epoch[61/1200], Step [132/132], lr:9.94e-05 loss: 0.47349998354911804
[2024/03/06 21:59:06] Rank:None, Epoch[62/1200], Step [1/132], lr:9.94e-05 loss: 0.4394441545009613
[2024/03/06 21:59:07] Rank:None, Epoch[62/1200], Step [51/132], lr:9.94e-05 loss: 0.4459138810634613
[2024/03/06 21:59:07] Rank:None, Epoch[62/1200], Step [101/132], lr:9.93e-05 loss: 0.4471077620983124
[2024/03/06 21:59:08] Rank:None, Epoch[62/1200], Step [132/132], lr:9.93e-05 loss: 0.47211065888404846
[2024/03/06 21:59:10] Rank:None, Epoch[63/1200], Step [1/132], lr:9.93e-05 loss: 0.4663419723510742
[2024/03/06 21:59:10] Rank:None, Epoch[63/1200], Step [51/132], lr:9.93e-05 loss: 0.47228938341140747
[2024/03/06 21:59:11] Rank:None, Epoch[63/1200], Step [101/132], lr:9.93e-05 loss: 0.45429182052612305
[2024/03/06 21:59:11] Rank:None, Epoch[63/1200], Step [132/132], lr:9.93e-05 loss: 0.4618980586528778
[2024/03/06 21:59:13] Rank:None, Epoch[64/1200], Step [1/132], lr:9.93e-05 loss: 0.44559746980667114
[2024/03/06 21:59:14] Rank:None, Epoch[64/1200], Step [51/132], lr:9.93e-05 loss: 0.47193461656570435
[2024/03/06 21:59:15] Rank:None, Epoch[64/1200], Step [101/132], lr:9.93e-05 loss: 0.4711701571941376
[2024/03/06 21:59:15] Rank:None, Epoch[64/1200], Step [132/132], lr:9.93e-05 loss: 0.47988757491111755
[2024/03/06 21:59:17] Rank:None, Epoch[65/1200], Step [1/132], lr:9.93e-05 loss: 0.45925912261009216
[2024/03/06 21:59:18] Rank:None, Epoch[65/1200], Step [51/132], lr:9.93e-05 loss: 0.4282914102077484
[2024/03/06 21:59:18] Rank:None, Epoch[65/1200], Step [101/132], lr:9.93e-05 loss: 0.4776237905025482
[2024/03/06 21:59:18] Rank:None, Epoch[65/1200], Step [132/132], lr:9.93e-05 loss: 0.4569263458251953
[2024/03/06 21:59:21] Rank:None, Epoch[66/1200], Step [1/132], lr:9.93e-05 loss: 0.4252234101295471
[2024/03/06 21:59:21] Rank:None, Epoch[66/1200], Step [51/132], lr:9.93e-05 loss: 0.4555048942565918
[2024/03/06 21:59:22] Rank:None, Epoch[66/1200], Step [101/132], lr:9.93e-05 loss: 0.4778793454170227
[2024/03/06 21:59:22] Rank:None, Epoch[66/1200], Step [132/132], lr:9.93e-05 loss: 0.4638841152191162
[2024/03/06 21:59:24] Rank:None, Epoch[67/1200], Step [1/132], lr:9.93e-05 loss: 0.4590776562690735
[2024/03/06 21:59:25] Rank:None, Epoch[67/1200], Step [51/132], lr:9.92e-05 loss: 0.470083624124527
[2024/03/06 21:59:25] Rank:None, Epoch[67/1200], Step [101/132], lr:9.92e-05 loss: 0.46748048067092896
[2024/03/06 21:59:26] Rank:None, Epoch[67/1200], Step [132/132], lr:9.92e-05 loss: 0.47200456261634827
[2024/03/06 21:59:28] Rank:None, Epoch[68/1200], Step [1/132], lr:9.92e-05 loss: 0.4440145492553711
[2024/03/06 21:59:29] Rank:None, Epoch[68/1200], Step [51/132], lr:9.92e-05 loss: 0.4729270040988922
[2024/03/06 21:59:29] Rank:None, Epoch[68/1200], Step [101/132], lr:9.92e-05 loss: 0.4742904603481293
[2024/03/06 21:59:29] Rank:None, Epoch[68/1200], Step [132/132], lr:9.92e-05 loss: 0.47032973170280457
[2024/03/06 21:59:31] Rank:None, Epoch[69/1200], Step [1/132], lr:9.92e-05 loss: 0.43063288927078247
[2024/03/06 21:59:32] Rank:None, Epoch[69/1200], Step [51/132], lr:9.92e-05 loss: 0.4739447236061096
[2024/03/06 21:59:33] Rank:None, Epoch[69/1200], Step [101/132], lr:9.92e-05 loss: 0.46686965227127075
[2024/03/06 21:59:33] Rank:None, Epoch[69/1200], Step [132/132], lr:9.92e-05 loss: 0.4601682722568512
[2024/03/06 21:59:35] Rank:None, Epoch[70/1200], Step [1/132], lr:9.92e-05 loss: 0.46409329771995544
[2024/03/06 21:59:36] Rank:None, Epoch[70/1200], Step [51/132], lr:9.92e-05 loss: 0.4770428240299225
[2024/03/06 21:59:36] Rank:None, Epoch[70/1200], Step [101/132], lr:9.92e-05 loss: 0.47462698817253113
[2024/03/06 21:59:37] Rank:None, Epoch[70/1200], Step [132/132], lr:9.92e-05 loss: 0.46569448709487915
[2024/03/06 21:59:39] Rank:None, Epoch[71/1200], Step [1/132], lr:9.92e-05 loss: 0.4650205671787262
[2024/03/06 21:59:40] Rank:None, Epoch[71/1200], Step [51/132], lr:9.92e-05 loss: 0.45965486764907837
[2024/03/06 21:59:40] Rank:None, Epoch[71/1200], Step [101/132], lr:9.91e-05 loss: 0.4540770649909973
[2024/03/06 21:59:40] Rank:None, Epoch[71/1200], Step [132/132], lr:9.91e-05 loss: 0.45190057158470154
[2024/03/06 21:59:43] Rank:None, Epoch[72/1200], Step [1/132], lr:9.91e-05 loss: 0.4688625931739807
[2024/03/06 21:59:43] Rank:None, Epoch[72/1200], Step [51/132], lr:9.91e-05 loss: 0.45231667160987854
[2024/03/06 21:59:44] Rank:None, Epoch[72/1200], Step [101/132], lr:9.91e-05 loss: 0.4306812286376953
[2024/03/06 21:59:44] Rank:None, Epoch[72/1200], Step [132/132], lr:9.91e-05 loss: 0.46456846594810486
[2024/03/06 21:59:46] Rank:None, Epoch[73/1200], Step [1/132], lr:9.91e-05 loss: 0.47114133834838867
[2024/03/06 21:59:47] Rank:None, Epoch[73/1200], Step [51/132], lr:9.91e-05 loss: 0.46520885825157166
[2024/03/06 21:59:47] Rank:None, Epoch[73/1200], Step [101/132], lr:9.91e-05 loss: 0.46455201506614685
[2024/03/06 21:59:48] Rank:None, Epoch[73/1200], Step [132/132], lr:9.91e-05 loss: 0.47186145186424255
[2024/03/06 21:59:50] Rank:None, Epoch[74/1200], Step [1/132], lr:9.91e-05 loss: 0.45684441924095154
[2024/03/06 21:59:51] Rank:None, Epoch[74/1200], Step [51/132], lr:9.91e-05 loss: 0.4460085928440094
[2024/03/06 21:59:51] Rank:None, Epoch[74/1200], Step [101/132], lr:9.91e-05 loss: 0.4662589132785797
[2024/03/06 21:59:51] Rank:None, Epoch[74/1200], Step [132/132], lr:9.91e-05 loss: 0.4728212356567383
[2024/03/06 21:59:54] Rank:None, Epoch[75/1200], Step [1/132], lr:9.91e-05 loss: 0.4479496479034424
[2024/03/06 21:59:54] Rank:None, Epoch[75/1200], Step [51/132], lr:9.91e-05 loss: 0.46368837356567383
[2024/03/06 21:59:55] Rank:None, Epoch[75/1200], Step [101/132], lr:9.90e-05 loss: 0.4593963325023651
[2024/03/06 21:59:55] Rank:None, Epoch[75/1200], Step [132/132], lr:9.90e-05 loss: 0.4412918984889984
[2024/03/06 21:59:57] Rank:None, Epoch[76/1200], Step [1/132], lr:9.90e-05 loss: 0.4603157043457031
[2024/03/06 21:59:58] Rank:None, Epoch[76/1200], Step [51/132], lr:9.90e-05 loss: 0.4711311459541321
[2024/03/06 21:59:58] Rank:None, Epoch[76/1200], Step [101/132], lr:9.90e-05 loss: 0.4666723906993866
[2024/03/06 21:59:59] Rank:None, Epoch[76/1200], Step [132/132], lr:9.90e-05 loss: 0.4672113358974457
[2024/03/06 22:00:01] Rank:None, Epoch[77/1200], Step [1/132], lr:9.90e-05 loss: 0.47305288910865784
[2024/03/06 22:00:02] Rank:None, Epoch[77/1200], Step [51/132], lr:9.90e-05 loss: 0.47367000579833984
[2024/03/06 22:00:02] Rank:None, Epoch[77/1200], Step [101/132], lr:9.90e-05 loss: 0.4496009945869446
[2024/03/06 22:00:02] Rank:None, Epoch[77/1200], Step [132/132], lr:9.90e-05 loss: 0.44089633226394653
[2024/03/06 22:00:05] Rank:None, Epoch[78/1200], Step [1/132], lr:9.90e-05 loss: 0.466825932264328
[2024/03/06 22:00:05] Rank:None, Epoch[78/1200], Step [51/132], lr:9.90e-05 loss: 0.4702167510986328
[2024/03/06 22:00:06] Rank:None, Epoch[78/1200], Step [101/132], lr:9.90e-05 loss: 0.4270661771297455
[2024/03/06 22:00:06] Rank:None, Epoch[78/1200], Step [132/132], lr:9.90e-05 loss: 0.4673275053501129
[2024/03/06 22:00:08] Rank:None, Epoch[79/1200], Step [1/132], lr:9.90e-05 loss: 0.45661625266075134
[2024/03/06 22:00:09] Rank:None, Epoch[79/1200], Step [51/132], lr:9.90e-05 loss: 0.4387368857860565
[2024/03/06 22:00:09] Rank:None, Epoch[79/1200], Step [101/132], lr:9.89e-05 loss: 0.4682857096195221
[2024/03/06 22:00:10] Rank:None, Epoch[79/1200], Step [132/132], lr:9.89e-05 loss: 0.4622725546360016
[2024/03/06 22:00:12] Rank:None, Epoch[80/1200], Step [1/132], lr:9.89e-05 loss: 0.4406604766845703
[2024/03/06 22:00:13] Rank:None, Epoch[80/1200], Step [51/132], lr:9.89e-05 loss: 0.46712884306907654
[2024/03/06 22:00:13] Rank:None, Epoch[80/1200], Step [101/132], lr:9.89e-05 loss: 0.42648133635520935
[2024/03/06 22:00:13] Rank:None, Epoch[80/1200], Step [132/132], lr:9.89e-05 loss: 0.4679243266582489
[2024/03/06 22:00:15] Rank:None, Epoch[81/1200], Step [1/132], lr:9.89e-05 loss: 0.46732959151268005
[2024/03/06 22:00:16] Rank:None, Epoch[81/1200], Step [51/132], lr:9.89e-05 loss: 0.4603252410888672
[2024/03/06 22:00:17] Rank:None, Epoch[81/1200], Step [101/132], lr:9.89e-05 loss: 0.4659256041049957
[2024/03/06 22:00:17] Rank:None, Epoch[81/1200], Step [132/132], lr:9.89e-05 loss: 0.4698847830295563
[2024/03/06 22:00:19] Rank:None, Epoch[82/1200], Step [1/132], lr:9.89e-05 loss: 0.4696680009365082
[2024/03/06 22:00:20] Rank:None, Epoch[82/1200], Step [51/132], lr:9.89e-05 loss: 0.4701130986213684
[2024/03/06 22:00:20] Rank:None, Epoch[82/1200], Step [101/132], lr:9.89e-05 loss: 0.45946723222732544
[2024/03/06 22:00:20] Rank:None, Epoch[82/1200], Step [132/132], lr:9.89e-05 loss: 0.47303175926208496
[2024/03/06 22:00:23] Rank:None, Epoch[83/1200], Step [1/132], lr:9.89e-05 loss: 0.46158525347709656
[2024/03/06 22:00:23] Rank:None, Epoch[83/1200], Step [51/132], lr:9.88e-05 loss: 0.47235989570617676
[2024/03/06 22:00:24] Rank:None, Epoch[83/1200], Step [101/132], lr:9.88e-05 loss: 0.42581692337989807
[2024/03/06 22:00:24] Rank:None, Epoch[83/1200], Step [132/132], lr:9.88e-05 loss: 0.46787235140800476
[2024/03/06 22:00:26] Rank:None, Epoch[84/1200], Step [1/132], lr:9.88e-05 loss: 0.4425736367702484
[2024/03/06 22:00:27] Rank:None, Epoch[84/1200], Step [51/132], lr:9.88e-05 loss: 0.47013506293296814
[2024/03/06 22:00:27] Rank:None, Epoch[84/1200], Step [101/132], lr:9.88e-05 loss: 0.46524736285209656
[2024/03/06 22:00:28] Rank:None, Epoch[84/1200], Step [132/132], lr:9.88e-05 loss: 0.46271488070487976
[2024/03/06 22:00:30] Rank:None, Epoch[85/1200], Step [1/132], lr:9.88e-05 loss: 0.46553903818130493
[2024/03/06 22:00:31] Rank:None, Epoch[85/1200], Step [51/132], lr:9.88e-05 loss: 0.47165727615356445
[2024/03/06 22:00:31] Rank:None, Epoch[85/1200], Step [101/132], lr:9.88e-05 loss: 0.4240487217903137
[2024/03/06 22:00:31] Rank:None, Epoch[85/1200], Step [132/132], lr:9.88e-05 loss: 0.4333403706550598
[2024/03/06 22:00:34] Rank:None, Epoch[86/1200], Step [1/132], lr:9.88e-05 loss: 0.45852231979370117
[2024/03/06 22:00:34] Rank:None, Epoch[86/1200], Step [51/132], lr:9.88e-05 loss: 0.42426759004592896
[2024/03/06 22:00:35] Rank:None, Epoch[86/1200], Step [101/132], lr:9.87e-05 loss: 0.4710034430027008
[2024/03/06 22:00:35] Rank:None, Epoch[86/1200], Step [132/132], lr:9.87e-05 loss: 0.46375781297683716
[2024/03/06 22:00:37] Rank:None, Epoch[87/1200], Step [1/132], lr:9.87e-05 loss: 0.45919299125671387
[2024/03/06 22:00:38] Rank:None, Epoch[87/1200], Step [51/132], lr:9.87e-05 loss: 0.45605000853538513
[2024/03/06 22:00:38] Rank:None, Epoch[87/1200], Step [101/132], lr:9.87e-05 loss: 0.4679410457611084
[2024/03/06 22:00:38] Rank:None, Epoch[87/1200], Step [132/132], lr:9.87e-05 loss: 0.42424651980400085
[2024/03/06 22:00:41] Rank:None, Epoch[88/1200], Step [1/132], lr:9.87e-05 loss: 0.45655784010887146
[2024/03/06 22:00:41] Rank:None, Epoch[88/1200], Step [51/132], lr:9.87e-05 loss: 0.4506034851074219
[2024/03/06 22:00:42] Rank:None, Epoch[88/1200], Step [101/132], lr:9.87e-05 loss: 0.47044411301612854
[2024/03/06 22:00:42] Rank:None, Epoch[88/1200], Step [132/132], lr:9.87e-05 loss: 0.4333805739879608
[2024/03/06 22:00:44] Rank:None, Epoch[89/1200], Step [1/132], lr:9.87e-05 loss: 0.4691021144390106
[2024/03/06 22:00:45] Rank:None, Epoch[89/1200], Step [51/132], lr:9.87e-05 loss: 0.4639491140842438
[2024/03/06 22:00:45] Rank:None, Epoch[89/1200], Step [101/132], lr:9.87e-05 loss: 0.4760756492614746
[2024/03/06 22:00:46] Rank:None, Epoch[89/1200], Step [132/132], lr:9.86e-05 loss: 0.4709082543849945
[2024/03/06 22:00:48] Rank:None, Epoch[90/1200], Step [1/132], lr:9.86e-05 loss: 0.4700697064399719
[2024/03/06 22:00:49] Rank:None, Epoch[90/1200], Step [51/132], lr:9.86e-05 loss: 0.4584990441799164
[2024/03/06 22:00:49] Rank:None, Epoch[90/1200], Step [101/132], lr:9.86e-05 loss: 0.47001394629478455
[2024/03/06 22:00:49] Rank:None, Epoch[90/1200], Step [132/132], lr:9.86e-05 loss: 0.4624501168727875
[2024/03/06 22:00:52] Rank:None, Epoch[91/1200], Step [1/132], lr:9.86e-05 loss: 0.4625464379787445
[2024/03/06 22:00:52] Rank:None, Epoch[91/1200], Step [51/132], lr:9.86e-05 loss: 0.4669742286205292
[2024/03/06 22:00:53] Rank:None, Epoch[91/1200], Step [101/132], lr:9.86e-05 loss: 0.4442804455757141
[2024/03/06 22:00:53] Rank:None, Epoch[91/1200], Step [132/132], lr:9.86e-05 loss: 0.46639832854270935
[2024/03/06 22:00:55] Rank:None, Epoch[92/1200], Step [1/132], lr:9.86e-05 loss: 0.47183534502983093
[2024/03/06 22:00:56] Rank:None, Epoch[92/1200], Step [51/132], lr:9.86e-05 loss: 0.47067055106163025
[2024/03/06 22:00:56] Rank:None, Epoch[92/1200], Step [101/132], lr:9.86e-05 loss: 0.45361757278442383
[2024/03/06 22:00:56] Rank:None, Epoch[92/1200], Step [132/132], lr:9.86e-05 loss: 0.4663549065589905
[2024/03/06 22:00:59] Rank:None, Epoch[93/1200], Step [1/132], lr:9.86e-05 loss: 0.4641074240207672
[2024/03/06 22:00:59] Rank:None, Epoch[93/1200], Step [51/132], lr:9.85e-05 loss: 0.4586488902568817
[2024/03/06 22:01:00] Rank:None, Epoch[93/1200], Step [101/132], lr:9.85e-05 loss: 0.464466392993927
[2024/03/06 22:01:00] Rank:None, Epoch[93/1200], Step [132/132], lr:9.85e-05 loss: 0.42224809527397156
[2024/03/06 22:01:02] Rank:None, Epoch[94/1200], Step [1/132], lr:9.85e-05 loss: 0.4609149098396301
[2024/03/06 22:01:03] Rank:None, Epoch[94/1200], Step [51/132], lr:9.85e-05 loss: 0.45936766266822815
[2024/03/06 22:01:04] Rank:None, Epoch[94/1200], Step [101/132], lr:9.85e-05 loss: 0.4688430726528168
[2024/03/06 22:01:04] Rank:None, Epoch[94/1200], Step [132/132], lr:9.85e-05 loss: 0.46860238909721375
[2024/03/06 22:01:06] Rank:None, Epoch[95/1200], Step [1/132], lr:9.85e-05 loss: 0.4156561493873596
[2024/03/06 22:01:07] Rank:None, Epoch[95/1200], Step [51/132], lr:9.85e-05 loss: 0.46304941177368164
[2024/03/06 22:01:07] Rank:None, Epoch[95/1200], Step [101/132], lr:9.85e-05 loss: 0.4176887571811676
[2024/03/06 22:01:07] Rank:None, Epoch[95/1200], Step [132/132], lr:9.85e-05 loss: 0.4666712284088135
[2024/03/06 22:01:10] Rank:None, Epoch[96/1200], Step [1/132], lr:9.85e-05 loss: 0.4441893696784973
[2024/03/06 22:01:10] Rank:None, Epoch[96/1200], Step [51/132], lr:9.84e-05 loss: 0.46596261858940125
[2024/03/06 22:01:11] Rank:None, Epoch[96/1200], Step [101/132], lr:9.84e-05 loss: 0.4627764821052551
[2024/03/06 22:01:11] Rank:None, Epoch[96/1200], Step [132/132], lr:9.84e-05 loss: 0.46468740701675415
[2024/03/06 22:01:13] Rank:None, Epoch[97/1200], Step [1/132], lr:9.84e-05 loss: 0.46484923362731934
[2024/03/06 22:01:14] Rank:None, Epoch[97/1200], Step [51/132], lr:9.84e-05 loss: 0.43923884630203247
[2024/03/06 22:01:14] Rank:None, Epoch[97/1200], Step [101/132], lr:9.84e-05 loss: 0.46493521332740784
[2024/03/06 22:01:15] Rank:None, Epoch[97/1200], Step [132/132], lr:9.84e-05 loss: 0.4545450210571289
[2024/03/06 22:01:17] Rank:None, Epoch[98/1200], Step [1/132], lr:9.84e-05 loss: 0.45668527483940125
[2024/03/06 22:01:18] Rank:None, Epoch[98/1200], Step [51/132], lr:9.84e-05 loss: 0.4638056457042694
[2024/03/06 22:01:18] Rank:None, Epoch[98/1200], Step [101/132], lr:9.84e-05 loss: 0.44347286224365234
[2024/03/06 22:01:18] Rank:None, Epoch[98/1200], Step [132/132], lr:9.84e-05 loss: 0.4310055375099182
[2024/03/06 22:01:20] Rank:None, Epoch[99/1200], Step [1/132], lr:9.84e-05 loss: 0.44682368636131287
[2024/03/06 22:01:21] Rank:None, Epoch[99/1200], Step [51/132], lr:9.84e-05 loss: 0.460036963224411
[2024/03/06 22:01:21] Rank:None, Epoch[99/1200], Step [101/132], lr:9.83e-05 loss: 0.46108952164649963
[2024/03/06 22:01:22] Rank:None, Epoch[99/1200], Step [132/132], lr:9.83e-05 loss: 0.45128917694091797
[2024/03/06 22:01:24] Rank:None, Epoch[100/1200], Step [1/132], lr:9.83e-05 loss: 0.45613977313041687
[2024/03/06 22:01:25] Rank:None, Epoch[100/1200], Step [51/132], lr:9.83e-05 loss: 0.4661269783973694
[2024/03/06 22:01:25] Rank:None, Epoch[100/1200], Step [101/132], lr:9.83e-05 loss: 0.418230265378952
[2024/03/06 22:01:25] Rank:None, Epoch[100/1200], Step [132/132], lr:9.83e-05 loss: 0.46338149905204773
[2024/03/06 22:01:28] Rank:None, Epoch[101/1200], Step [1/132], lr:9.83e-05 loss: 0.4510910212993622
[2024/03/06 22:01:28] Rank:None, Epoch[101/1200], Step [51/132], lr:9.83e-05 loss: 0.43413183093070984
[2024/03/06 22:01:29] Rank:None, Epoch[101/1200], Step [101/132], lr:9.83e-05 loss: 0.4360624849796295
[2024/03/06 22:01:29] Rank:None, Epoch[101/1200], Step [132/132], lr:9.83e-05 loss: 0.4612472653388977
[2024/03/06 22:01:31] Rank:None, Epoch[102/1200], Step [1/132], lr:9.83e-05 loss: 0.45712265372276306
[2024/03/06 22:01:32] Rank:None, Epoch[102/1200], Step [51/132], lr:9.82e-05 loss: 0.429783433675766
[2024/03/06 22:01:32] Rank:None, Epoch[102/1200], Step [101/132], lr:9.82e-05 loss: 0.4584434926509857
[2024/03/06 22:01:33] Rank:None, Epoch[102/1200], Step [132/132], lr:9.82e-05 loss: 0.4190683364868164
[2024/03/06 22:01:35] Rank:None, Epoch[103/1200], Step [1/132], lr:9.82e-05 loss: 0.4692298471927643
[2024/03/06 22:01:36] Rank:None, Epoch[103/1200], Step [51/132], lr:9.82e-05 loss: 0.4616961181163788
[2024/03/06 22:01:36] Rank:None, Epoch[103/1200], Step [101/132], lr:9.82e-05 loss: 0.4641300141811371
[2024/03/06 22:01:36] Rank:None, Epoch[103/1200], Step [132/132], lr:9.82e-05 loss: 0.46016159653663635
[2024/03/06 22:01:38] Rank:None, Epoch[104/1200], Step [1/132], lr:9.82e-05 loss: 0.4564802348613739
[2024/03/06 22:01:39] Rank:None, Epoch[104/1200], Step [51/132], lr:9.82e-05 loss: 0.4662590026855469
[2024/03/06 22:01:40] Rank:None, Epoch[104/1200], Step [101/132], lr:9.82e-05 loss: 0.4370798170566559
[2024/03/06 22:01:40] Rank:None, Epoch[104/1200], Step [132/132], lr:9.82e-05 loss: 0.45876121520996094
[2024/03/06 22:01:42] Rank:None, Epoch[105/1200], Step [1/132], lr:9.82e-05 loss: 0.4533909261226654
[2024/03/06 22:01:43] Rank:None, Epoch[105/1200], Step [51/132], lr:9.81e-05 loss: 0.45348596572875977
[2024/03/06 22:01:43] Rank:None, Epoch[105/1200], Step [101/132], lr:9.81e-05 loss: 0.4600136876106262
[2024/03/06 22:01:43] Rank:None, Epoch[105/1200], Step [132/132], lr:9.81e-05 loss: 0.46919795870780945
[2024/03/06 22:01:46] Rank:None, Epoch[106/1200], Step [1/132], lr:9.81e-05 loss: 0.46566876769065857
[2024/03/06 22:01:46] Rank:None, Epoch[106/1200], Step [51/132], lr:9.81e-05 loss: 0.4658583700656891
[2024/03/06 22:01:47] Rank:None, Epoch[106/1200], Step [101/132], lr:9.81e-05 loss: 0.4658714234828949
[2024/03/06 22:01:47] Rank:None, Epoch[106/1200], Step [132/132], lr:9.81e-05 loss: 0.4658602774143219
[2024/03/06 22:01:49] Rank:None, Epoch[107/1200], Step [1/132], lr:9.81e-05 loss: 0.42411747574806213
[2024/03/06 22:01:50] Rank:None, Epoch[107/1200], Step [51/132], lr:9.81e-05 loss: 0.4643862843513489
[2024/03/06 22:01:51] Rank:None, Epoch[107/1200], Step [101/132], lr:9.81e-05 loss: 0.41497060656547546
[2024/03/06 22:01:51] Rank:None, Epoch[107/1200], Step [132/132], lr:9.81e-05 loss: 0.46347638964653015
[2024/03/06 22:01:53] Rank:None, Epoch[108/1200], Step [1/132], lr:9.81e-05 loss: 0.46382972598075867
[2024/03/06 22:01:54] Rank:None, Epoch[108/1200], Step [51/132], lr:9.80e-05 loss: 0.424262136220932
[2024/03/06 22:01:54] Rank:None, Epoch[108/1200], Step [101/132], lr:9.80e-05 loss: 0.4588635563850403
[2024/03/06 22:01:54] Rank:None, Epoch[108/1200], Step [132/132], lr:9.80e-05 loss: 0.4601837694644928
[2024/03/06 22:01:57] Rank:None, Epoch[109/1200], Step [1/132], lr:9.80e-05 loss: 0.46289220452308655
[2024/03/06 22:01:57] Rank:None, Epoch[109/1200], Step [51/132], lr:9.80e-05 loss: 0.4617772102355957
[2024/03/06 22:01:58] Rank:None, Epoch[109/1200], Step [101/132], lr:9.80e-05 loss: 0.43254709243774414
[2024/03/06 22:01:58] Rank:None, Epoch[109/1200], Step [132/132], lr:9.80e-05 loss: 0.43322059512138367
[2024/03/06 22:02:00] Rank:None, Epoch[110/1200], Step [1/132], lr:9.80e-05 loss: 0.4575619399547577
[2024/03/06 22:02:01] Rank:None, Epoch[110/1200], Step [51/132], lr:9.80e-05 loss: 0.45942774415016174
[2024/03/06 22:02:01] Rank:None, Epoch[110/1200], Step [101/132], lr:9.79e-05 loss: 0.4639163911342621
[2024/03/06 22:02:02] Rank:None, Epoch[110/1200], Step [132/132], lr:9.79e-05 loss: 0.4518572986125946
[2024/03/06 22:02:04] Rank:None, Epoch[111/1200], Step [1/132], lr:9.79e-05 loss: 0.4519074857234955
[2024/03/06 22:02:05] Rank:None, Epoch[111/1200], Step [51/132], lr:9.79e-05 loss: 0.4602769911289215
[2024/03/06 22:02:05] Rank:None, Epoch[111/1200], Step [101/132], lr:9.79e-05 loss: 0.4548693299293518
[2024/03/06 22:02:05] Rank:None, Epoch[111/1200], Step [132/132], lr:9.79e-05 loss: 0.4581904411315918
[2024/03/06 22:02:08] Rank:None, Epoch[112/1200], Step [1/132], lr:9.79e-05 loss: 0.45392274856567383
[2024/03/06 22:02:08] Rank:None, Epoch[112/1200], Step [51/132], lr:9.79e-05 loss: 0.44905543327331543
[2024/03/06 22:02:09] Rank:None, Epoch[112/1200], Step [101/132], lr:9.79e-05 loss: 0.45088204741477966
[2024/03/06 22:02:09] Rank:None, Epoch[112/1200], Step [132/132], lr:9.79e-05 loss: 0.46125340461730957
[2024/03/06 22:02:11] Rank:None, Epoch[113/1200], Step [1/132], lr:9.79e-05 loss: 0.45940160751342773
